season,target,played,boost,ll_title,ll_top4,ll_releg,rps
1516,100,100,0.5,0.39900075517055433,0.3692161999236777,0.19575870051538627,0.08838309481907895
1516,100,100,0.75,0.39964352035456596,0.3605276077926548,0.19608376688290025,0.08654217730263158
1516,100,100,1.0,0.3997043440285282,0.3540035903192224,0.19552238163792773,0.08507057820723683
1516,100,100,1.5,0.40009099452810293,0.33916080134683324,0.19505985525372457,0.08324923996710526
1516,150,150,0.25,0.2914070827272431,0.2872805134321532,0.17895235752857133,0.07948694078947367
1516,150,150,0.5,0.27688718501715004,0.2709960287028115,0.17974650261339997,0.07790190871710526
1516,150,150,0.75,0.2647896854131243,0.2605645772432935,0.17794017000657125,0.07661831891447368
1516,150,150,1.0,0.2616158373430499,0.25142919922458173,0.1760750333714282,0.07575915575657896
1516,150,150,1.5,0.24546914048825702,0.2373282359206256,0.17454919689029175,0.07501858363486844
1516,200,200,0.25,0.2702566697858924,0.1698338120834074,0.19921538765122965,0.07449981167763156
1516,200,200,0.5,0.24864968469497603,0.1537112592096301,0.19821061176037352,0.07331045789473682
1516,200,200,0.75,0.24163750196493314,0.14314327317056286,0.1995755650655539,0.07234317894736841
1516,200,200,1.0,0.23456966345603653,0.1330757151185154,0.19947579361949044,0.07195349802631577
1516,200,200,1.5,0.2161638627532121,0.12029764793834341,0.20171393695300427,0.0716618587993421
1516,250,250,0.25,0.13436237784107558,0.07784154816875902,0.16997296773944442,0.04906962845394737
1516,250,250,0.5,0.12004581628412761,0.06903687691546412,0.1680278846135446,0.04803100929276316
1516,250,250,0.75,0.11000282414015901,0.0625042962353,0.16644677842532307,0.04743210164473684
1516,250,250,1.0,0.10306521502323077,0.05796517445185077,0.16705024850572175,0.04718578782894737
1516,250,250,1.5,0.0937484052078783,0.051918282213735,0.16543368530812913,0.04689706217105263
1516,300,303,0.25,0.047974565753857334,0.07111054171310266,0.1022530799452734,0.03092551496710526
1516,300,303,0.5,0.04485339220219702,0.07061750699308977,0.10033857980561618,0.03079883486842106
1516,300,303,0.75,0.042316814884680844,0.06983505165940497,0.09871286810661338,0.030691597861842106
1516,300,303,1.0,0.040135806184250604,0.06809319598946957,0.0985913511480128,0.030736424095394732
1516,300,303,1.5,0.038538209995158154,0.06774035135989316,0.09598076889190563,0.031003652713815794
1617,50,50,0.25,0.18722428899050164,0.2579390157709778,0.267409026708681,0.09369139325657896
1617,50,50,0.5,0.18892415048699665,0.25479359660483675,0.26826256256247805,0.09406006981907893
1617,50,50,0.75,0.1919693333834728,0.25152877105077365,0.2697248197452034,0.09435831414473686
1617,50,50,1.0,0.19245636467172983,0.24971023835619252,0.270528015056663,0.09459921570723685
1617,50,50,1.5,0.1988267488166719,0.24549126599254234,0.2731490106648281,0.09552232105263159
1617,100,100,0.25,0.1545493348617331,0.21181018001386734,0.19896689805333043,0.07971045773026315
1617,100,100,0.5,0.15264847609465546,0.20819711301902336,0.19417191680937718,0.0786288837993421
1617,100,100,0.75,0.1486100574444354,0.20331610139653966,0.1894696806355675,0.07774317335526316
1617,100,100,1.0,0.14786209015281784,0.19928508437119016,0.1866421110771514,0.07728266225328946
1617,100,100,1.5,0.14564838544120362,0.19463726672783582,0.18047883759935104,0.0763167146381579
1617,150,150,0.25,0.08564650293966533,0.21678295678142973,0.20250305410523756,0.07219087919407895
1617,150,150,0.5,0.07918014477501349,0.2142797945226885,0.199379052791962,0.07069012606907896
1617,150,150,0.75,0.07413735493168119,0.20956646784987215,0.19744194017420605,0.06953035995065789
1617,150,150,1.0,0.07048574788013856,0.20842824038137744,0.19621761025546866,0.06882415888157893
1617,150,150,1.5,0.06348260114273978,0.20425802118911215,0.19520579814992944,0.0678827328125
1617,200,200,0.25,0.06693555186270565,0.1393365174389044,0.1941954035807617,0.05463259720394738
1617,200,200,0.5,0.062219106103619734,0.13379628415789288,0.1948062139426553,0.053829076398026324
1617,200,200,0.75,0.058439889069934234,0.12875469159641892,0.19461615674181026,0.05316437434210526
1617,200,200,1.0,0.055035714232360214,0.1266062398803432,0.19604362571935274,0.053119460279605256
1617,200,200,1.5,0.051348491909264035,0.12109732761124856,0.19892864793289816,0.053010140049342104
1617,250,250,0.25,0.028201119799972335,0.14178238263804238,0.17976012914481793,0.0646262305098684
1617,250,250,0.5,0.024328660897703507,0.1336981638534696,0.18129170506276726,0.06534769597039475
1617,250,250,0.75,0.021797523970259212,0.12790865423827683,0.18369871024097298,0.06610210904605263
1617,250,250,1.0,0.020420996385688603,0.12375516739014454,0.18745628608248438,0.06677296019736842
1617,250,250,1.5,0.0179000625246965,0.11923522522291219,0.18940902772386725,0.06813002425986843
1617,300,303,0.25,0.011656385776260098,0.06973565715557026,0.10309168030502691,0.04445299284539473
1617,300,303,0.5,0.01188056151013242,0.06659481038338334,0.10146718714507094,0.04455314555921052
1617,300,303,0.75,0.011582235004467136,0.06454135734240316,0.10078992469350585,0.0444953390625
1617,300,303,1.0,0.01197349446842482,0.06309884510069176,0.09969582029928675,0.0446223958881579
1617,300,303,1.5,0.012787555173426054,0.0608068438202742,0.10101033481652341,0.04494005411184211
